Visit_ID,Communication,Cleanliness,Wait_Experience,Overall_Experience
558231ae-25ac-483d-bf5f-ae3bd0a215f5,3,5,5,3
70fa0fac-bc5a-4f8d-ae65-e542e15c291d,4,2,3,3
9b3080dc-628f-4768-a1ec-265fb3464340,2,1,5,1
21debbab-b8ac-4c75-b1cd-bc9218c7869f,2,1,5,2
3600cf2e-6976-471d-97ac-aaae99193062,2,2,3,4
fe2cb98a-1dfa-467e-a589-5dad36f21310,5,1,1,3
8099ba65-07e1-4d91-9766-9a521fd489bf,3,5,3,5
7958d960-d452-466f-adae-a48a627853e3,4,2,5,2
609d9689-f9b2-4bca-9dad-d4ca9e51f784,3,3,4,2
f1e88cf9-3e4d-4869-97b5-3a8d2d2fdea9,2,2,5,4
19d7ac92-df37-4078-a609-18b1d9eded2f,2,5,3,4
9d56dab2-2246-4faf-8a47-99ea4a161180,3,2,1,4
3b4f7b12-ab03-4193-b3ea-b73587359269,1,2,5,1
dd1b27ce-04ca-4b5f-b904-81eef28ad5d7,1,2,1,2
f0be37fc-65eb-45cf-8ef0-c33f352a9494,3,4,1,1
7aa0e16b-d35f-452a-8d83-9c0f4ff55330,2,4,2,1
751f5d35-b7a4-453b-add1-93106be538e4,4,5,1,1
f70a5552-5c16-4d57-8db7-f3203b0fdd02,1,1,5,2
d6d8d68d-65a0-41d9-8a45-0584ad8e2093,3,2,5,5
83cd1d55-4cca-4d21-9341-c45ffdd695b0,5,2,3,3
cb23f51b-5e1a-45b5-9073-3184712a5bf6,3,4,3,2
c10e7084-8569-41d3-8750-13d3bb09a4d1,2,3,1,2
7be6ce89-bb14-4151-8f91-50e18f049404,3,4,4,4
847699a5-1327-4496-a5ed-c543cc8d3fa3,1,1,5,3
ab72b4bc-c60f-49b4-977b-f8cba57907f6,1,2,1,4
e50a02c7-7ad6-4511-bbab-bbc29e66d4db,3,2,3,5
aad1c89c-7ba7-4fe5-8122-2a5e6cb3440e,4,5,5,1
22a5bf63-e955-4fac-bc3a-941dab81cdbc,3,3,2,4
4d08248d-0cfb-4cd2-abe9-2022e95f93ea,4,5,3,5
86e1f12b-20cc-4633-aeb5-4b12dfd77f79,1,3,2,3
f75a8757-cea1-4d3c-9b8c-df1180d216f9,5,3,5,1
f404b130-68ec-4ae1-ab27-45093d021f2f,4,3,4,5
a72c1191-c3a3-441b-a187-5089a6f729d2,3,3,1,4
e3a9187d-53fc-4d94-8060-359e37a8553d,2,5,1,5
e6a50f46-b9ab-4810-9af1-7691ea9c5c9d,2,2,4,5
12cee8a6-6bd5-4e45-a99a-478a7573374f,3,2,1,1
3f2cacc1-c514-478e-a2a8-6039d93a467b,1,5,1,2
a3e869d5-e27c-438b-a0df-63f451a1fcbc,1,4,2,5
9e205309-3c2f-499b-b4a5-69bc9efa6a68,1,1,1,1
db94f1d3-fdd0-4c0b-b97a-2dbf5ad1ecb0,3,3,2,1
3a0b6a7a-dccf-4016-aba8-bb05d65bfde5,2,5,1,3
02cb36df-333c-4866-a9bc-f611983d24a0,5,3,1,3
fcb06c6b-3efc-4ae0-b3e3-28dfcdab1be7,2,3,3,2
d8f1db21-3011-4f51-95f8-68a2345b0b02,1,3,4,4
f996808d-f004-4f15-9603-a1c116a70193,3,5,3,5
186cf403-9ec6-46fb-9fce-8b5ec9430de8,3,2,1,5
91f99ffb-926e-4258-9cb3-203baf079114,5,4,2,1
2fc4ffb0-66f6-45e3-b0ef-c956ad45aefa,2,4,1,1
980eb616-1bde-4c89-b342-dc86573685a9,1,5,5,1
41a78d87-2c37-4153-93f0-2bc15ae7c7e2,5,1,5,3
da78167e-4386-4595-a602-869af7806cce,1,4,5,1
debe7e66-2560-420e-978e-cf34efb3a7fe,2,4,5,2
ec251500-35db-4c45-9220-5aee3bf99e63,5,3,1,1
84bef2e3-0b23-480e-9955-a2b187427481,1,5,5,4
71a3a6f7-61dd-42d7-802a-93e28ac9b970,4,2,4,1
c6aa102e-2ef1-4830-966f-74d3215d877c,3,5,1,5
287ffaa2-979d-4467-bcdb-b22ee632f748,2,5,3,5
5042ea1d-d5a8-4659-977c-637b46c77a3e,3,4,1,1
0da2ce3b-f067-40ac-8251-f36137663f26,1,3,2,5
052b8ede-3526-4cf9-a01f-a96e4f981929,5,5,4,1
1c7a48f7-4c93-4994-a454-7366ab23705f,1,2,1,1
6b937f8e-d70a-4f31-a781-e10ae5b264be,4,3,3,3
0ff64de5-f21b-4519-b271-484febcdd073,4,3,2,3
f3b27e9f-400a-4bc2-bf1f-845cfb5565bd,2,2,2,5
7f1c27d0-f4e5-48f0-b2eb-45a828c24e12,3,2,3,5
43ef3e95-8d40-40f9-8e28-e68a33fa5bb1,1,2,3,2
845e7539-d451-4a10-84b4-0f4a4cec05f2,4,5,3,2
7374d224-958d-4eb9-9f51-efad8d07657c,5,3,3,1
cd7664fa-6903-48dc-8ff8-2975399024a7,1,3,5,2
2ee40f49-4486-4f57-8538-35970eea4d24,2,1,4,4
00cf10d9-fd00-4380-bb26-1a2802f290d4,5,1,3,3
73c406c1-1af2-4044-b262-8cdf7e27fcb6,3,1,5,5
06c2fc2f-0998-4f42-8c07-49f84747c8ff,2,5,1,2
67e82e57-a9da-4642-8e8b-6ee31031f88e,3,5,2,4
c7c7598c-e0b1-49b7-b6be-a54862baf283,3,2,1,2
22b0f0b5-b68c-41e7-a5c4-c2945cfcf454,4,5,1,5
776f9f78-71bb-47d3-9a2b-30ed6c412f2d,3,3,5,2
8b9e7c43-3b80-459c-a85b-2ce3eaf103b4,5,3,5,3
db3d876d-b418-4beb-9d16-f34c518819d8,5,4,3,2
e1e7a280-468e-4a88-b3e1-b4295d1a3812,5,4,3,4
7aa7671b-a4d3-4b83-9eaf-cb90bc79a26a,1,5,5,2
83bef299-477e-4034-9cab-2472292a3745,4,4,4,5
9cd8b1e0-f493-4497-8cbc-a2c947c732a0,4,5,3,2
0e36eff5-0af5-441f-841c-12ee9f0ea38d,5,2,1,4
0d66eac1-3e12-4902-b488-eab0ed63a874,1,2,3,2
efc2d707-54b7-42b7-8a3b-2e57f9c7b13c,3,4,3,1
52322667-64e9-4d4e-a1f4-8091f156adf1,3,5,4,5
d396d8f5-98d2-465d-8282-ea9fca544679,3,4,5,1
bfa0623b-f92d-4228-b2e4-e675e27e1738,4,3,4,1
d7722e68-2d65-40b8-a6e4-0f6248d72c44,3,5,3,5
ec504bc0-d36b-4c61-8fbf-fc760fc370a4,1,1,4,5
680ee5bf-c80a-4025-8f5e-9da94fe15663,1,3,3,4
d8c411ff-583b-4a99-aefb-4c85349b9da8,3,5,4,4
b4ffde84-829e-4d86-b2b6-d32f114aac5a,4,4,2,4
276d2d35-a624-4414-8864-9fe66aebcb8c,2,4,2,1
9037b316-e0df-4cf6-b3ef-55a327498c55,5,4,3,2
fe494659-ec38-4b15-8f35-3a2b4aa455b3,3,5,4,3
3ad6c6b4-efb5-4024-a7d8-d6bba6581c59,3,4,3,2
573d7d5e-aaab-4648-9f6b-d67c9dcd16e2,5,5,4,3
d8ab1424-ccb4-4d8a-8465-1b35b8a707a8,2,5,5,3
e58c721a-95bf-4965-9f21-b2c201be83e9,3,4,4,3
b7f4fe50-24e1-4c55-8337-905619c4283a,3,2,4,3
8ff41c05-2ac4-451b-8529-1202a2dec918,2,2,3,5
284a1306-4f6c-4880-b5ef-373dff3b86de,5,3,4,4
46078f9c-868d-4348-a8a4-a808ff50188b,1,5,3,5
393cf005-33fe-4699-bd41-656f78ee0e4f,3,4,3,1
eb665798-1586-4f5a-bf87-8f20544882d9,3,4,1,5
b317a367-238e-45dd-ae67-708781eccd5d,4,4,3,4
82f29f01-5900-4744-976f-ecc6a0b9c583,2,2,4,2
a56704a7-d736-4361-892c-4a590df82e1f,3,1,2,4
de0c89da-ec34-4c66-af15-73581142599c,4,5,5,2
a19afb9b-444d-49e8-b253-c2a8e8880b27,1,3,4,1
08237c1d-faca-40e5-9dda-580ee1daf8fa,2,3,4,3
016e8b78-ee80-4f94-84e5-fef54cf30f02,1,3,4,5
50bbda92-0083-419d-a860-c0285a664003,4,5,1,3
a5ac91ee-e3fb-42fb-9cfc-60ccf221a64f,5,5,2,1
e204c06c-ae21-4b58-a942-ee1d857b3d95,2,3,4,1
5a140ada-7e66-4d3e-b1e7-810c2810a445,5,3,3,2
f489dbbf-3e1d-45f7-b154-d7d023a179d5,4,4,2,2
55da98f2-5115-457f-a7e1-f353afc1cc81,2,1,2,1
c4527557-3946-4790-9c78-0ba16b2e6f99,3,2,4,4
c2578a44-42ac-4f5e-a013-39f104ae3e49,4,5,3,3
d2469a76-3062-43a0-afe8-a03ab66cb665,4,1,2,5
fae4bf23-084b-4d40-9b4d-5e4b6aa61c53,1,3,5,1
1936875f-932a-4522-9c78-04ed8ad964bc,5,3,3,5
84197628-8b8d-4401-bd55-705382506721,2,3,2,1
4c75f34f-e6fa-49b0-b252-c14b32f62a42,2,3,2,2
5fd8d1c4-25af-40d7-9096-25b03a7556a9,3,4,3,2
bfb9afe6-4ff1-4881-8cdd-9f9b6888bd61,2,5,1,1
dcc059ae-d383-4dfa-bcb1-10847817270e,3,3,3,5
e42cca5c-8845-4563-8d78-c487bfcb952e,2,3,5,3
f7964331-82d3-406b-a315-6cb950ca7a34,1,5,1,1
a1bc144b-65b3-4d33-916e-af68cb0a1e1d,4,2,4,1
503d805c-1401-4a38-994a-c1dd0ab66ca6,2,4,1,4
a22ab4a0-d007-497b-ade7-64f32c753b98,4,4,5,1
503b2704-ab45-4b94-960f-b07510269d6a,5,1,5,2
b27f236e-f0d0-4837-a54d-ff367ea4051c,4,4,5,4
f90913fb-6835-48be-b485-ce237fceede1,5,1,2,4
240de1a3-06ac-4fc4-9ddc-d8605c10d489,2,2,1,2
361083cf-904f-4c10-afa1-f354fe4dae53,1,5,5,2
1b838c86-56ab-4fd9-b510-d0ef312d3e76,1,3,1,2
36cad0b0-026a-4c34-9694-28d230f3db13,4,1,1,5
c8a89ce3-6f72-46c8-84d8-a4322b8d2795,1,4,4,4
7e5ac4f1-dda4-482b-acf7-17282dacae65,5,3,4,3
ad24c0c7-9d31-4093-8d8b-675412eedfcc,1,2,4,3
9d732609-bd03-4e24-8ba5-de16240476ed,1,5,2,5
ba5074f1-8aea-4d77-89a5-c4d6af0a69b6,1,1,2,3
b21d276b-57da-49f2-9ccf-2f6181a8881d,3,4,4,4
9aecb4a3-1968-4d37-8764-bcf869cfe919,3,3,5,2
7c3ae03b-9513-43cc-8f8b-aa4feb4aac8d,4,3,3,4
ffb7ba20-ce82-47ec-9f04-c49309d59d6a,2,3,2,5
e71b836a-754e-4a31-873b-649863af4120,2,5,3,5
31d0b19d-e8af-42dc-a108-67893620b4fe,5,1,2,1
79b7e003-6b64-44c9-bc50-aaac93e0f66f,5,5,1,5
1ac59c11-9aae-4ed7-9da9-9327c299741b,4,4,5,5
cf34e799-1d62-4024-838c-5186d9698342,3,1,2,4
59b9efde-c47e-4b49-8e83-5b8f0b99c87e,1,2,1,4
31706b71-e8ce-4c60-b221-dd11117afe1d,3,2,5,5
76689aa6-6ee1-4dde-9381-b31add1ca345,3,5,2,4
8fbd15ee-481a-41b1-8760-486630e35519,4,5,5,4
13050615-5d43-4547-bb30-9ea81e2743d3,3,5,2,5
7fdf9795-060f-47c9-8911-915a4e807fb9,2,2,4,2
a22d5e30-bf86-4f15-a819-80db516ef537,3,2,2,5
f136aa22-b1a4-4dab-a9f4-5ee49274c920,2,1,2,3
fcf970ec-e004-49ec-a049-577e00a6c5b4,5,1,1,4
f04dbc14-0cc9-4ede-a1f1-381aa5c27b29,5,5,4,1
39aae544-c212-4968-9572-a9d7f73ba551,4,3,3,5
bf1a424d-4c7b-49e4-97d9-b65517ae7137,1,1,5,2
759644b7-d852-4ac8-b7d5-2d9b16efe087,3,2,3,2
c944044d-587e-47cc-a4dd-a94d188f10cc,1,4,3,4
405b0364-b4e7-4a3f-a8e6-f04c3e4e899f,2,3,4,5
ef95235d-15a9-483b-8dbd-8e4820590554,1,2,4,5
2c0a1994-a845-4705-b59c-507e749db4ca,3,3,4,3
b63757f4-c598-48b1-b132-442db7830efd,1,4,1,5
b1434635-3478-4415-b6b4-e5c5f535eda3,1,5,1,3
327a2af7-6592-4609-90c6-81bcfabca2b0,1,3,5,2
b9959763-092c-4755-a4fd-a3f15bf27d51,4,4,4,5
c31585f2-0024-47f4-94fa-fdab6796eaa3,1,4,3,4
ffb28c10-d831-4167-b243-2dc19d1beef4,3,3,5,3
554af075-50bf-4b4e-9316-b571c2a51c54,3,3,1,3
6855c08e-99fe-4301-aaeb-0de079237bd7,1,3,2,4
069ec39b-e7a7-490d-8d30-f14bc741397f,4,3,2,1
48db9b48-90b6-49b8-9ea4-165348483abe,2,5,5,4
5e83fb23-b9d9-4620-829b-54110a606e1f,1,2,1,3
108a01fe-8659-4298-b472-38e5f0c2314f,4,1,5,4
ca1452c0-a0bc-4c23-b4ee-f265d3ce37f6,5,5,1,3
e4ad1965-1314-4701-bbe6-6bc1d5995df9,3,3,4,1
dbd379e0-ef80-44d2-a4fc-9c6ccb8165a7,5,4,2,5
18c3e9fc-daff-4d8e-929c-44d794f415dc,3,5,3,2
ba3cacca-14c0-43b9-a291-c8a95a38548a,2,1,4,1
1c6d597e-b5ea-4813-9c50-3eec27e8196a,4,1,3,5
5c45cf8d-f711-4b67-95da-42676d7c163e,2,5,5,4
e8b84a90-cf01-4525-83a5-5937aff1d07f,5,4,2,3
352d7584-19f8-42f9-92d7-3fff37c236f3,4,4,3,1
d6a4afbe-ca10-4350-941d-bc32c3741ed5,5,4,5,4
a6974a6f-6d49-47be-97e0-7acc513651fc,1,2,1,5
2c46349f-ce06-4463-9643-d9c8bf2e2633,5,4,4,2
d8d747bb-98dc-4770-95c1-bd88decfabf4,2,1,1,1
60313461-3c92-4658-aca5-486a15eac094,2,3,4,2
c117f6e1-d917-4ae6-a736-8836bf54f958,1,3,2,4
7bdaad9e-c5c1-45d8-966b-ecd0af70e37d,4,1,3,5
4558119d-e707-4f69-a5ad-9b9829ed7c2e,5,4,1,1
29957bbd-7721-48a8-a2de-16db17c4cda2,5,3,1,5
447bf38d-363e-47b9-b70b-6051fbec12e6,5,1,3,3
377c2a68-f512-4966-be5e-dd2232df7f3d,4,4,3,5
1622a42f-72ae-422c-9292-eb642bebcc7b,2,2,5,5
4d58e8f5-a234-4fa1-bf1b-c61f019863ef,1,3,4,5
66938b96-182d-46ac-8409-884a041d1fd3,4,4,5,1
3851c6cf-e0c0-474b-b082-055fcde0b2db,1,4,1,1
06619db1-13a1-46cd-bf89-51611f6a49ca,3,3,3,1
31f6f106-372c-496c-aa6d-f00a6d660019,1,4,2,2
ec03d2b3-23c3-41c6-a8fc-0a6430a93e39,3,5,1,4
85059d4e-e22b-4b54-9de4-08e9aa512b7f,1,5,1,4
b8740e98-39ff-4be2-bac9-6dd19dd2a7f8,3,2,4,5
48567c9b-5805-4fd9-8282-9810ea9f72f7,5,1,5,2
ea269163-1926-436b-8575-bbd12e51d844,4,5,4,4
b3949f81-d71a-40cc-8f38-4972258c3913,5,5,1,1
5e284233-29a6-4b79-ab2d-6dde09330af4,2,2,3,3
7f3505b4-0ffe-4f91-846b-215325ca1531,4,5,2,3
05e6b46e-3e1c-4aa0-bf94-b42624fb5354,5,5,4,4
2e8a195e-acd5-400d-b12a-bb68ff036124,1,3,1,2
2aca6b69-0e90-41d0-bee9-c3f5c388e8de,4,2,5,4
e069fe95-7b67-490b-8ab5-70c0e9770567,1,4,4,1
de929822-439c-4a83-8cd9-fb52e9d9ebfd,5,4,1,2
053c03b9-eeb6-4108-8310-88a2b3af6664,4,1,5,3
3c8ef997-7a2e-402f-a1ee-780f67a96fe2,5,1,5,5
71e4bd00-fcf5-43e6-9b6b-7aa7faf673ba,2,5,2,1
eaedd457-d3d6-4596-8833-316b7b0727c2,5,5,3,2
985e3fd8-06bb-4b13-82cc-d91a855bf3ee,2,4,2,5
cc7aebac-b2ab-4bbe-8335-760072b8f17f,5,2,5,1
6572848c-bbdd-4140-b6f4-0fa1abe28258,4,3,4,3
62d7592b-e107-4a42-9eb7-e826f47cf57c,1,1,3,2
406d8d14-efce-403d-90a9-cf219c528d5f,4,5,5,4
756278a8-6cc2-40e6-b578-3a2e6e903d8a,5,1,3,2
5cf39c04-cdff-4a8e-9ac8-3b3af74091a7,5,4,4,2
4b33d8b2-cb54-4282-981e-c7dd3a58e479,5,2,1,1
c1fadca3-f638-485d-9259-c58d134a582b,3,4,1,4
a17492e3-fbca-4c88-9c9d-5450edc1c2f7,2,3,5,3
ad8d72b2-ebfe-4ac7-8973-f2681e36722f,1,2,5,5
06378162-8355-49d3-bf8a-0e131ae956f0,2,3,2,3
bd45d405-cd52-40fa-943d-24a08951b57a,5,3,5,4
4951fed2-ad24-4d56-bbdf-24b208f7c809,5,2,1,5
3e3225a2-a442-430c-9d2a-34810eb089d2,2,3,1,2
494e0a53-7d73-4aca-8b93-3a0b809ef6d9,2,1,2,5
ae741592-fd52-43ee-a874-ed99014efe5a,2,5,4,2
57e18be5-8e41-418b-9e58-71e4f144da0a,3,2,3,4
9788b82a-0c2b-445a-b263-928e688a6fda,2,4,1,3
3a9a1216-f63f-476c-a220-4917cb8b9156,5,4,3,1
fd4f781d-d0d0-4f1b-8b67-4c3ea5b9585a,1,5,5,5
ab803ec6-a30e-42d7-b3eb-45f1eb48fe21,4,4,5,1
175b6963-8be8-4f3c-814b-69585e79498e,2,5,4,1
164debb7-5c8b-46dc-98fb-aeffcda542d0,2,1,3,5
36cb009b-a370-4806-85f1-2a4fd96dee40,2,4,1,1
88664256-8c42-4a8b-94d0-d0473797b8f0,1,4,2,1
34ca1349-f541-4f32-bd94-62267ba8d55e,2,1,1,1
7ffb0028-dc31-4407-a5ef-9bde27925c9c,2,4,3,3
59d1f028-2942-406c-b771-2640b021021a,2,4,3,2
b770465f-2e6a-43a8-9b6e-6173585c5c57,1,1,1,3
54a6cc92-e099-4a19-8701-7f9cf69e5573,4,1,1,3
09cb3cd5-fede-42ac-b926-7fcdafe50fc0,5,1,4,2
3cac007a-d943-47f5-8811-940bac274074,1,4,5,2
f1aae58d-bef4-48e8-86e9-e0ffb7b90bdd,2,5,4,1
9a839923-d056-49da-a6a5-e7e8a342d437,3,5,1,3
a75d5121-bd53-438c-a145-b883c37af697,1,2,1,5
b8fa93bf-b1bb-4d38-ab59-09181cb85fda,2,2,2,5
cd99d15d-ffe0-468b-9637-45b002bae565,2,4,5,1
0b89c8d7-66bb-4bf5-9764-79145166b754,5,4,2,3
0b9182f7-239b-404c-b026-3422b181fb1b,1,5,5,1
2fdba20a-ba03-4454-b37a-9cfd952ede9b,1,3,5,3
531e3888-6bed-40bf-81ad-49b394f01e63,5,2,3,1
5912db76-e270-44a6-adc1-30087dd390a2,3,5,5,2
2e7ac313-b31e-455d-89ee-4c0b5a5860b9,3,4,1,5
c016ff85-acf2-4136-96c5-aaf75524a2bf,4,2,5,1
88038c03-ef36-41be-9786-d4f684ead637,4,2,4,3
c3a382ed-cda6-44b3-a198-0b8bf1d5c29b,5,2,3,5
cfadf2be-0fcb-47a8-8843-216120d8ef9e,1,4,2,1
1126e388-7461-4a85-b99c-f3539c3598fd,2,5,5,4
022ead13-631d-4f21-b4e5-3cb2817423da,3,3,2,5
d8521423-e9f3-41ba-8a70-e6577cb941d4,1,4,1,4
51888093-908e-4197-80f3-24b8fbd263ac,4,2,2,3
d9574f11-f235-42e4-8e85-9c6891921cc9,3,1,5,2
628ee8c4-2dae-4c28-a399-b066968b5dc0,2,5,2,2
0c4e4bd0-e476-4701-bc27-1d003e15d9a1,4,4,1,3
4213ebcf-0ea9-4e59-b2cc-25f43f4a0c35,2,2,5,4
74ad5799-af80-4c2b-b5fe-5e9cf2818f15,4,3,2,2
468372bb-9020-4a7f-ac59-3f80498ca1ab,2,2,2,2
94cecdd7-5abc-48ba-83bd-697bde20a235,3,2,1,4
49322209-adb7-46fb-96b0-0796dbf6086c,5,4,4,1
6a00c373-4eef-47b7-bc28-bcb6011003e6,2,3,4,2
821e37a7-b129-42c0-a22b-f0a70a79762f,3,1,3,2
ed2fce23-ca84-430e-9b46-cd73a775ebad,1,4,1,1
b7ff6270-6b9d-4320-8729-d773c59bae01,1,5,4,4
1d7bc422-0fe5-4a5d-b4f6-5db9a1a6b200,4,3,2,4
2e82c278-562b-4b69-95f1-971e72d2d111,5,1,1,1
bd01f2c2-b35d-4740-bba1-a57e09592673,4,1,2,2
b71dce93-3994-43ed-aa53-6d8a56a79199,2,3,2,1
e49d15a3-5796-4add-a56f-64293a5835dd,5,5,3,3
1dc86c12-7742-46f9-9fd4-91e01d682abc,2,2,3,1
a78e88bf-1517-4669-ab5a-c356e0fa8e54,3,4,5,5
13aa3126-e275-448c-b8a3-b9a794652952,5,5,1,4
aeb1971a-28f1-495d-b226-012657a8f9a0,1,1,4,2
34ff06a6-243a-4e20-b357-62faebcbe246,3,5,3,2
0bbc7f16-7a0b-48cb-a7d2-45eeeb35717d,3,2,1,3
c38c6fe9-2313-401c-8ea2-2d128ea81fa2,2,5,3,2
43162faf-28b7-4a7c-a7ac-6d322536effd,4,5,4,3
06f9b5e6-c787-4ca5-8462-e3e5e497b16b,2,1,3,3
3f6da076-2e22-4458-b9b4-76772164ded9,3,5,5,4
89f805f8-477f-4486-ab51-e45474601533,5,4,1,3
d7b06322-03b6-4581-bc0d-5dbcfe11ffbc,1,3,1,4
81d1b467-bd0b-4864-a284-80a178fd2b44,3,1,2,3
d66f7046-1359-4685-99ed-fc4fda105fc3,4,3,5,1
44885d64-5455-40eb-991c-35566b243153,4,5,3,4
529dd265-ef33-4090-9855-abad9ea3a639,5,2,2,5
b61af009-4744-4424-ba23-99c4790828fe,4,1,3,1
a45b02c1-7311-4ed6-a90a-0983e374ac38,5,5,5,3
01824b97-5041-4107-9da3-af2b3273ec34,4,5,2,5
0bec2099-27be-4d2b-864f-176370771a67,2,2,4,4
f0cf2ff2-c8a3-4c90-b123-04a491a48e6b,1,5,1,5
de744b5d-d17e-4aa4-aaef-a4808d8e7ba2,1,4,5,5
12df2ed0-b674-45d2-891a-57a38b27f4db,3,2,5,3
34ba90b6-2a87-4bdb-ae60-54cface73cc3,3,1,3,1
7ea9a8d1-639d-4302-8dd4-f76e776941c0,2,1,4,5
f32c9b9a-2ea4-452f-b9bb-008f2734f1cd,2,3,4,1
ca31985b-3ca0-4900-aa46-63aa22f53cba,1,4,5,5
57c285fb-fbf0-4529-b4c5-2ef1fcb1e273,3,4,5,4
a11bc3d4-64c7-4ce0-85e9-a130f47d099a,3,1,1,3
68b58ad8-cd8d-41b8-bad9-07a484b64406,1,5,4,5
0d5b5f72-dd53-4e95-af5d-9e51bcfc0d51,5,4,5,3
38468778-4b96-4d80-a597-506d628e80a6,2,4,1,1
abb44000-8dbd-4319-846f-c3c84493d868,3,5,3,5
ac01a1d8-fcc6-4676-9c72-f4aa5624f04b,1,2,4,4
3a6425f7-fb91-4fc9-89e9-27ebd0aaaea0,2,5,2,2
8a9daabb-e08e-4793-8331-9e03984ec39c,1,3,2,1
f89ec92c-942c-48e7-b884-8fc0cfe6cfa5,5,3,5,3
2d55c23d-654b-4b69-82af-a57f0a6dc170,4,1,5,1
9d342e99-b16b-4f6e-9454-723b9c71dc89,3,2,1,4
f3ad4b99-b740-48de-baea-dafe81ca5e4f,2,4,5,3
fa0792fb-e9a0-4943-82f4-3a80e7de0153,1,1,5,3
5710b71f-492d-4d23-9ed1-77180b9aa188,1,1,1,3
86f404b3-2be7-441a-8be5-89ba9f6641dd,2,4,2,2
7dd10c67-bc81-4069-a29f-1ba444b4f3d1,3,4,1,2
d35e6200-5095-4077-b775-5a5abb24bfa7,3,5,4,3
f64d1f98-cca4-4daf-a020-6133e3df3d67,1,3,4,2
9cb8f891-dc4b-4a39-969f-745e593aa732,3,4,5,3
0c27e56b-4d50-40cf-b70e-f0277dd20f3a,4,5,5,4
1bc9033b-f0c2-45a8-a2bc-b4aabd601665,5,3,2,3
b8867a94-90d6-4726-9c22-e16b1abe2041,5,2,2,2
d8b00d5c-2d61-44ed-80d4-91ec6d84f9b4,4,2,3,4
02efbbdd-a0e6-49d9-a631-aa4e280b47a1,3,2,4,4
c490e857-5232-4fb2-89d0-43951a0a788f,1,4,4,2
ec019a6f-cc5a-4891-9790-75a1ea7ab5e1,3,3,3,3
29ad08ee-b006-4c28-b92e-771313928c2d,2,3,3,2
a57f6cc0-7091-4501-ac85-b260265bdd9e,2,2,4,1
e173fc90-c237-428b-828d-e842e9a1d64d,3,1,5,2
1a18c2c0-037f-4d5b-9c0c-7b6e13ded065,4,3,4,4
ed5b70d4-1481-4c6e-be89-7b319e1de5bd,2,3,3,3
2ff90923-789d-47e5-88a6-0e4829446839,5,5,2,5
39f8a6ea-e9e3-4c20-80d3-9c840342316a,1,2,1,3
9c41434f-32f2-4045-a96e-018ef0000c95,4,1,2,4
0558b679-acc0-46fe-a9bf-43437cc3bcfb,2,5,2,3
157faaa0-1d84-44c8-9eaf-4514513afbb4,1,1,3,4
4fdef5e4-c197-4aea-8ba2-6a2ddf639752,5,1,4,5
0351c79a-f69a-4256-8a5f-a2d1e44886a4,2,1,3,2
1cdf8326-1211-44b0-8f76-c26195b81f60,2,4,3,1
d31a9098-e527-4392-97c4-68c930e4c383,1,3,5,3
b3705c31-1e60-45ec-a834-a62feb0dd14d,1,3,5,5
32abba02-63f8-4fd5-8f56-7d95dfe9c386,3,5,1,3
418ec6fc-8ca5-48a8-aac5-a9384f28bca0,2,1,5,1
0068a368-8855-4734-8ff5-3b1ccdaf03e8,5,1,1,1
409f4a23-e47b-481a-bfb6-c10e7a7cd47b,1,3,2,1
1a361bd3-59a0-4338-9d67-70d699fa4be5,4,1,2,5
b4dca178-f056-4a70-9a47-712658b81185,2,1,3,1
33ecbcbd-4b63-4aea-9ab8-971914bdc533,4,1,2,1
37abcf8c-4c4d-401d-b0bc-7d7264ab8980,2,2,5,1
e2689599-0d68-4025-91cf-b965ef0aa71f,1,2,5,1
7527df8e-f0df-4c2d-8077-02d9034b4e4e,3,2,5,5
828eaa67-2cfe-4cc1-8a7d-8d52d9cf0b85,2,5,4,3
8f767479-d0a0-4113-bb2f-bf046af20730,1,1,5,5
7070cadd-416e-49e3-8889-8f1fedba8a75,1,2,3,5
c9c1ecce-bfdd-4755-bfe4-399367ec47e1,1,2,3,1
385865d0-3b80-45f3-9a91-e355574f7ca1,4,4,2,2
9480426e-a920-4495-943e-8de43a5692b5,1,5,1,3
192ea731-9d3b-40b1-b16f-0eba705cebd3,4,2,4,3
aea05178-7eaf-4fa9-b2ef-22dd6f59fc53,5,2,1,2
4862d231-20ac-4a04-abb9-2e23bec82d50,3,2,4,3
88273d6e-9ef9-4339-b8fb-f759e5808827,1,4,3,1
00f90f09-db79-42fb-a4ec-2061b7c553e8,5,4,3,1
83d02e6c-811c-4934-9525-d9574fbc196b,1,5,4,1
63205f99-b2bd-4f02-9f77-ee2e0912dd4b,5,1,2,1
a8346e29-397a-499d-a346-82be15576fc4,1,1,5,4
1ac4e494-a108-4920-9af0-adc5050a7536,3,5,5,1
0e7dbcfa-cabb-4818-95b5-d1e6b2d3f7f2,1,1,1,4
e8acb28e-4b23-4d24-8099-8896ca7b41bc,4,3,3,3
df2efe66-34a6-4174-a207-c58065ac5009,1,1,5,3
714ca8eb-a0f0-4c16-b36a-d3e9ac93c840,2,4,3,4
b24bd27d-d4d3-4599-94ff-a4a88e65349b,4,4,3,3
747ff28b-4064-4b01-aedc-3f50d1f1414a,5,2,3,5
5fc3a856-778e-4dd6-b1b5-882247febd86,1,4,5,2
1b89718b-dd8b-47ed-ad17-ff69f1a9910f,1,3,5,5
